,power,power>=0.25,power>=0.50,power>=0.75,power>=0.90,powermean,risk,risk>=0.25,risk>=0.50,risk>=0.75,risk>=0.90,riskmean
0,0.9009684251677949,1.0,1.0,5.0,29.0,5.852412858391027,0.7712338388441773,1.0,3.0,17.0,29.0,9.01816830423274
1,0.9001698185242306,1.0,1.0,6.0,41.0,7.879102040024556,0.7500964679536772,1.0,3.0,41.0,41.0,12.90832844487969
2,0.9009634984001826,1.0,1.0,14.0,74.0,14.380345051010309,0.69339855881226,1.0,4.0,74.0,74.0,26.329915176654183
3,0.9018002232973709,1.0,1.0,15.0,83.0,16.132151037547082,0.6826474654026953,1.0,4.0,83.0,83.0,30.108188838854755
4,0.9017983597352329,1.0,1.0,15.0,85.0,16.595810428655746,0.6798878348157468,1.0,4.0,85.0,85.0,30.966750786492664
5,0.9013996560880667,1.0,1.0,15.0,88.0,16.98873321359347,0.6786919291632749,1.0,4.0,88.0,88.0,31.988224287224394
6,0.9022287625930654,1.0,1.0,18.0,92.0,17.96287645891357,0.6728584114689341,1.0,4.0,92.0,92.0,33.88375849880095
7,0.9023109506220404,1.0,1.0,18.0,97.0,18.744918546629563,0.6700742789680971,1.0,4.0,97.0,97.0,35.74960267940361
8,0.900842138791391,1.0,1.0,20.0,104.0,20.77909726776661,0.6532334652480213,1.0,5.0,104.0,104.0,40.04984794945959
9,0.9021202563838813,2.0,10.0,58.0,147.0,37.863694632484595,0.49666837840673767,5.0,147.0,147.0,147.0,81.50160065546197
10,0.9000402654491334,2.0,11.0,63.0,152.0,39.77089452385398,0.48522801424264017,5.0,152.0,152.0,152.0,85.7035067299719
11,0.9018438692753912,2.0,11.0,65.0,159.0,41.24072863434458,0.481139982233816,5.0,159.0,159.0,159.0,89.85842296876322
12,0.9014017656788178,2.0,11.0,72.0,166.0,43.868727522890346,0.4684684655491452,5.0,166.0,166.0,166.0,95.54189129300394
13,0.90058335347949,2.0,11.0,75.0,170.0,45.53875946496078,0.4616795276213947,5.0,170.0,170.0,170.0,98.60761065451835
14,0.9003171488795688,2.0,17.0,87.0,184.0,51.49550185323854,0.4286816432393902,6.0,184.0,184.0,184.0,112.48136473218167
15,0.9018731348515542,2.0,20.0,96.0,195.0,55.638589492220035,0.4133516814436986,6.0,195.0,195.0,195.0,121.61808672893977
16,0.9012999563837607,6.0,35.0,121.0,217.0,69.81089057346387,0.32183115514388355,30.0,217.0,217.0,217.0,155.55277595032933
17,0.9002308401231139,6.0,40.0,130.0,226.0,74.5203911329568,0.3079020583369764,35.0,226.0,226.0,226.0,164.3051846000148
18,0.9010873187332105,10.0,53.0,149.0,244.0,85.02701800974083,0.26899293596038704,123.0,244.0,244.0,244.0,186.00867392708977
19,0.9018538535916699,16.0,74.0,174.0,269.0,101.66775053217182,0.2053112971767781,269.0,269.0,269.0,269.0,221.18924086070913
20,0.9018923458844457,25.0,99.0,201.0,294.0,119.5003932601916,0.16235830697156628,294.0,294.0,294.0,294.0,252.64741754424298
21,0.9017808712026602,49.0,139.0,243.0,333.0,151.29862323404012,0.09871794591133082,333.0,333.0,333.0,333.0,304.89786576932016
22,0.9011195265976863,199.0,297.0,386.0,460.0,287.3542909023516,0.006312520090053371,460.0,460.0,460.0,460.0,457.67887862762336
